Elapsed Time,II,MAX FREQUENCY
0.384,1.1755705045849154,100.0
0.3845,0.6180339887498824,100.0
0.385,1.1754133349268238e-14,100.0
0.3855,-0.618033988749914,100.0
0.386,-1.1755705045849425,100.0
0.3865,-1.618033988749911,100.0
0.387,-1.902113032590308,100.0
0.3875,-2.0,100.0
0.388,-1.9021130325903042,100.0
0.3885,-1.6180339887498705,100.0
0.389,-1.175570504584933,100.0
0.3895,-0.6180339887499029,100.0
0.39,2.3528074078907303e-14,100.0
0.3905,0.6180339887498936,100.0
0.391,1.175570504584971,100.0
0.3915,1.6180339887498982,100.0
0.392,1.9021130325903188,100.0
0.3925,2.0,100.0
0.393,1.9021130325902933,100.0
0.3935,1.6180339887498831,100.0
0.394,1.1755705045849043,100.0
0.3945,0.6180339887498693,100.0
0.395,-1.9668626462748253e-15,100.0
0.3955,-0.6180339887499271,100.0
0.396,-1.1755705045849536,100.0
0.3965,-1.6180339887499189,100.0
0.397,-1.9021130325903122,100.0
0.3975,-2.0,100.0
0.398,-1.9021130325903,100.0
0.3985,-1.6180339887498625,100.0
0.399,-1.1755705045849218,100.0
0.3995,-0.6180339887498898,100.0
0.4,3.7249070074450366e-14,100.0
0.4005,0.6180339887499066,100.0
0.401,1.175570504584982,100.0
0.4015,1.6180339887499062,100.0
0.402,1.902113032590323,100.0
0.4025,2.0,100.0
0.403,1.902113032590289,100.0
0.4035,1.6180339887498751,100.0
0.404,1.1755705045849392,100.0
0.4045,0.6180339887498563,100.0
0.405,-1.5687858641817887e-14,100.0
0.4055,-0.6180339887499402,100.0
0.406,-1.1755705045849647,100.0
0.40650000000000003,-1.618033988749927,100.0
0.40700000000000003,-1.9021130325903164,100.0
0.40750000000000003,-2.0,100.0
0.40800000000000003,-1.9021130325902957,100.0
0.40850000000000003,-1.6180339887498878,100.0
0.40900000000000003,-1.1755705045849567,100.0
0.40950000000000003,-0.6180339887498227,100.0
0.41000000000000003,5.097006606999343e-14,100.0
0.41050000000000003,0.6180339887499197,100.0
0.41100000000000003,1.1755705045849472,100.0
0.41150000000000003,1.6180339887499477,100.0
0.41200000000000003,1.9021130325903273,100.0
0.41250000000000003,2.0,100.0
0.41300000000000003,1.9021130325903024,100.0
0.41350000000000003,1.6180339887499005,100.0
0.41400000000000003,1.175570504584882,100.0
0.41450000000000004,0.6180339887498432,100.0
0.41500000000000004,-2.9408854637360953e-14,100.0
0.41550000000000004,-0.6180339887498991,100.0
0.41600000000000004,-1.1755705045850218,100.0
0.4165,-1.6180339887498683,100.0
0.417,-1.9021130325902855,100.0
0.4175,-2.0,100.0
0.418,-1.902113032590309,100.0
0.4185,-1.618033988749913,100.0
0.419,-1.1755705045849916,100.0
0.4195,-0.6180339887498637,100.0
0.42,7.847643204728474e-15,100.0
0.4205,0.6180339887498786,100.0
0.421,1.1755705045849123,100.0
0.4215,1.6180339887498556,100.0
0.422,1.902113032590314,100.0
0.4225,2.0,100.0
0.423,1.9021130325903157,100.0
0.4235,1.6180339887499258,100.0
0.424,1.175570504584917,100.0
0.4245,0.6180339887498842,100.0
0.425,1.3713568227904002e-14,100.0
0.4255,-0.6180339887498582,100.0
0.426,-1.1755705045848948,100.0
0.4265,-1.6180339887499098,100.0
0.427,-1.9021130325903073,100.0
0.4275,-2.0,100.0
0.428,-1.9021130325903224,100.0
0.4285,-1.6180339887498716,100.0
0.429,-1.1755705045849345,100.0
0.4295,-0.6180339887499047,100.0
0.43,-3.527477966053648e-14,100.0
0.4305,0.6180339887498376,100.0
0.431,1.1755705045849694,100.0
0.4315,1.6180339887498971,100.0
0.432,1.9021130325903006,100.0
0.4325,2.0,100.0
0.433,1.902113032590294,100.0
0.4335,1.6180339887498845,100.0
0.434,1.175570504584952,100.0
0.4345,0.6180339887499252,100.0
0.435,-5.685084662844708e-14,100.0
0.4355,-0.6180339887499252,100.0
0.436,-1.175570504584952,100.0
0.4365,-1.6180339887498845,100.0
0.437,-1.902113032590294,100.0
0.4375,-2.0,100.0
0.438,-1.9021130325903006,100.0
0.4385,-1.618033988749897,100.0
0.439,-1.1755705045849694,100.0
0.4395,-0.6180339887498376,100.0
0.44,3.52896351958146e-14,100.0
0.4405,0.6180339887499048,100.0
0.441,1.1755705045849345,100.0
0.4415,1.6180339887498716,100.0
0.442,1.9021130325903224,100.0
0.4425,2.0,100.0
0.443,1.9021130325903073,100.0
0.4435,1.6180339887499098,100.0
0.444,1.1755705045848948,100.0
0.4445,0.6180339887498582,100.0
0.445,-1.3728423763182123e-14,100.0
0.4455,-0.6180339887498842,100.0
0.446,-1.175570504584917,100.0
0.4465,-1.6180339887499258,100.0
0.447,-1.9021130325903157,100.0
0.4475,-2.0,100.0
0.448,-1.902113032590314,100.0
0.4485,-1.6180339887498556,100.0
0.449,-1.1755705045849123,100.0
0.4495,-0.6180339887498786,100.0
0.45,-7.832787669450353e-15,100.0
0.4505,0.6180339887498637,100.0
0.451,1.1755705045849916,100.0
0.4515,1.618033988749913,100.0
0.452,1.902113032590309,100.0
0.4525,2.0,100.0
0.453,1.9021130325902855,100.0
0.4535,1.6180339887498683,100.0
0.454,1.1755705045849298,100.0
0.4545,0.6180339887498991,100.0
0.455,2.939399910208283e-14,100.0
0.4555,-0.6180339887499513,100.0
0.456,-1.1755705045849743,100.0
0.4565,-1.6180339887499005,100.0
0.457,-1.9021130325903024,100.0
0.4575,-2.0,100.0
0.458,-1.9021130325902922,100.0
0.4585,-1.618033988749881,100.0
0.459,-1.1755705045849472,100.0
0.4595,-0.6180339887499197,100.0
0.46,6.273162718690073e-14,100.0
0.4605,0.6180339887499309,100.0
0.461,1.1755705045849567,100.0
0.4615,1.6180339887498878,100.0
0.462,1.9021130325903308,100.0
0.4625,2.0,100.0
0.463,1.9021130325902988,100.0
0.4635,1.6180339887498936,100.0
0.464,1.1755705045849647,100.0
0.4645,0.6180339887498321,100.0
0.465,-4.117041575426825e-14,100.0
0.4655,-0.6180339887499103,100.0
0.466,-1.1755705045849392,100.0
0.4665,-1.618033988749942,100.0
0.467,-1.9021130325903242,100.0
0.4675,-2.0,100.0
0.468,-1.9021130325903055,100.0
0.4685,-1.6180339887498394,100.0
0.46900000000000003,-1.17557050458489,100.0
0.46950000000000003,-0.6180339887498525,100.0
0.47000000000000003,1.9609204321635772e-14,100.0
0.47050000000000003,0.6180339887498898,100.0
0.47100000000000003,1.1755705045850138,100.0
0.47150000000000003,1.6180339887499293,100.0
0.47200000000000003,1.9021130325903175,100.0
0.47250000000000003,2.0,100.0
0.47300000000000003,1.902113032590277,100.0
0.47350000000000003,1.618033988749852,100.0
0.47400000000000003,1.1755705045849076,100.0
0.47450000000000003,0.618033988749873,100.0
0.47500000000000003,1.952007110996705e-15,100.0
0.47550000000000003,-0.6180339887499774,100.0
0.47600000000000003,-1.1755705045849965,100.0
0.47650000000000003,-1.6180339887499167,100.0
0.47700000000000004,-1.9021130325903108,100.0
0.47750000000000004,-2.0,100.0
0.47800000000000004,-1.9021130325902837,100.0
0.47850000000000004,-1.6180339887498647,100.0
0.47900000000000004,-1.175570504584925,100.0
0.47950000000000004,-0.6180339887498936,100.0
0.48,-2.351321854362918e-14,100.0
0.4805,0.6180339887498488,100.0
0.481,1.175570504584887,100.0
0.4815,1.618033988749904,100.0
0.482,1.9021130325903042,100.0
0.4825,2.0,100.0
0.483,1.9021130325903255,100.0
0.4835,1.6180339887498774,100.0
0.484,1.1755705045849425,100.0
0.4845,0.618033988749914,100.0
0.485,4.5074429976261656e-14,100.0
0.4855,-0.6180339887499364,100.0
0.486,-1.1755705045849614,100.0
0.4865,-1.6180339887498913,100.0
0.487,-1.9021130325902975,100.0
0.4875,-2.0,100.0
0.488,-1.902113032590297,100.0
0.4885,-1.61803398874989,100.0
0.489,-1.1755705045849598,100.0
0.4895,-0.6180339887499345,100.0
0.49,4.70511963127219e-14,100.0
0.4905,0.6180339887499159,100.0
0.491,1.175570504584944,100.0
0.4915,1.6180339887498787,100.0
0.492,1.9021130325902909,100.0
0.4925,2.0,100.0
0.493,1.9021130325903037,100.0
0.4935,1.618033988749903,100.0
0.494,1.1755705045849774,100.0
0.4945,0.6180339887498469,100.0
0.495,-2.548998488008942e-14,100.0
0.4955,-0.6180339887498955,100.0
0.496,-1.1755705045849265,100.0
0.4965,-1.618033988749866,100.0
0.497,-1.9021130325903193,100.0
0.4975,-2.0,100.0
0.498,-1.9021130325903104,100.0
0.4985,-1.6180339887499156,100.0
0.499,-1.1755705045849028,100.0
0.4995,-0.6180339887498675,100.0
0.5,3.928773447456944e-15,100.0
0.5005000000000001,0.618033988749983,100.0
0.501,1.1755705045849092,100.0
0.5015000000000001,1.61803398874992,100.0
0.502,1.9021130325903126,100.0
0.5025000000000001,2.0,100.0
0.503,1.902113032590317,100.0
0.5035000000000001,1.6180339887498614,100.0
0.504,1.1755705045849203,100.0
0.5045000000000001,0.6180339887497798,100.0
0.505,1.7632437985175533e-14,100.0
0.5055000000000001,-0.6180339887499625,100.0
0.506,-1.1755705045849836,100.0
0.5065000000000001,-1.6180339887499742,100.0
0.507,-1.902113032590306,100.0
0.5075000000000001,-2.0,100.0
0.508,-1.9021130325902884,100.0
0.5085000000000001,-1.618033988749874,100.0
0.509,-1.1755705045849376,100.0
0.5095000000000001,-0.6180339887498003,100.0
0.51,-3.9193649417808005e-14,100.0
0.5105000000000001,0.618033988749942,100.0
0.511,1.1755705045849663,100.0
0.5115000000000001,1.6180339887499615,100.0
0.512,1.9021130325902993,100.0
0.5125,2.0,100.0
0.513,1.902113032590295,100.0
0.5135,1.6180339887499535,100.0
0.514,1.1755705045849552,100.0
0.5145,0.618033988749929,100.0
0.515,-5.293197687117554e-14,100.0
0.5155,-0.6180339887498134,100.0
0.516,-1.1755705045849487,100.0
0.5165,-1.618033988749882,100.0
0.517,-1.902113032590328,100.0
0.5175,-2.0,100.0
0.518,-1.9021130325903017,100.0
0.5185,-1.6180339887498993,100.0
0.519,-1.1755705045848805,100.0
0.5195,-0.6180339887499494,100.0
0.52,3.1370765438543066e-14,100.0
0.5205,0.618033988749901,100.0
0.521,1.1755705045849314,100.0
0.5215,1.6180339887498694,100.0
0.522,1.9021130325903213,100.0
0.5225,2.0,100.0
0.523,1.9021130325903084,100.0
0.5235,1.618033988749912,100.0
0.524,1.175570504584898,100.0
0.5245,0.61803398874997,100.0
0.525,-9.809554005910592e-15,100.0
0.5255,-0.6180339887498805,100.0
0.526,-1.1755705045850058,100.0
0.5265,-1.6180339887498567,100.0
0.527,-1.9021130325903146,100.0
0.5275,-2.0,100.0
0.528,-1.90211303259028,100.0
0.5285,-1.6180339887499247,100.0
0.529,-1.1755705045849154,100.0
0.5295,-0.6180339887498824,100.0
0.53,-1.1751657426721884e-14,100.0
0.5305,0.61803398874986,100.0
0.531,1.1755705045849885,100.0
0.5315,1.618033988749844,100.0
0.532,1.902113032590308,100.0
0.5325,2.0,100.0
0.533,1.9021130325902866,100.0
0.5335,1.6180339887499373,100.0
0.534,1.175570504584933,100.0
0.5345,0.6180339887499029,100.0
0.535,-8.037396886226167e-14,100.0
0.5355,-0.6180339887498395,100.0
0.536,-1.175570504584971,100.0
0.5365,-1.6180339887498982,100.0
0.537,-1.9021130325903364,100.0
0.5375,-2.0,100.0
0.538,-1.9021130325902933,100.0
0.5385,-1.6180339887498831,100.0
0.539,-1.1755705045849503,100.0
0.5395,-0.6180339887499233,100.0
0.54,5.881275742962919e-14,100.0
0.5405,0.6180339887499271,100.0
0.541,1.1755705045849536,100.0
0.5415,1.6180339887498856,100.0
0.542,1.9021130325903297,100.0
0.5425,2.0,100.0
0.543,1.9021130325903,100.0
0.5435,1.6180339887498958,100.0
0.544,1.1755705045848759,100.0
0.5445,0.6180339887499439,100.0
0.545,-3.7251545996996717e-14,100.0
0.5455,-0.6180339887499066,100.0
0.546,-1.175570504585028,100.0
0.5465,-1.618033988749873,100.0
0.547,-1.902113032590323,100.0
0.5475,-2.0,100.0
0.548,-1.9021130325903066,100.0
0.5485,-1.6180339887499087,100.0
0.549,-1.1755705045848932,100.0
0.5495,-0.6180339887498563,100.0
0.55,1.569033456436424e-14,100.0
0.5505,0.6180339887498861,100.0
0.551,1.1755705045850107,100.0
0.5515,1.6180339887498603,100.0
0.552,1.9021130325903164,100.0
0.5525,2.0,100.0
0.553,1.9021130325902782,100.0
0.5535,1.618033988749921,100.0
0.554,1.1755705045849107,100.0
0.5545,0.6180339887498768,100.0
0.555,-1.078159608533478e-13,100.0
0.5555,-0.6180339887498656,100.0
0.556,-1.1755705045849931,100.0
0.5565,-1.6180339887499142,100.0
0.557,-1.9021130325903448,100.0
0.5575,-2.0,100.0
0.558,-1.9021130325902849,100.0
0.5585,-1.6180339887498671,100.0
0.559,-1.175570504584928,100.0
0.5595,-0.6180339887498972,100.0
0.56,8.625474942071532e-14,100.0
0.5605,0.618033988749845,100.0
0.561,1.1755705045849758,100.0
0.5615,1.6180339887499016,100.0
0.562,1.9021130325903381,100.0
0.5625,2.0,100.0
0.5630000000000001,1.9021130325902915,100.0
0.5635,1.6180339887498798,100.0
0.5640000000000001,1.1755705045848537,100.0
0.5645,0.6180339887499178,100.0
0.5650000000000001,-6.469353798808284e-14,100.0
0.5655,-0.6180339887499327,100.0
0.5660000000000001,-1.1755705045850502,100.0
0.5665,-1.618033988749889,100.0
0.5670000000000001,-1.9021130325903315,100.0
0.5675,-2.0,100.0
0.5680000000000001,-1.9021130325902982,100.0
0.5685,-1.6180339887498925,100.0
0.5690000000000001,-1.175570504584871,100.0
0.5695,-0.6180339887498302,100.0
0.5700000000000001,4.313232655545037e-14,100.0
0.5705,0.6180339887499122,100.0
0.5710000000000001,1.1755705045850329,100.0
0.5715,1.6180339887498763,100.0
0.5720000000000001,1.9021130325903248,100.0
0.5725,2.0,100.0
0.5730000000000001,1.9021130325902698,100.0
0.5735,1.6180339887499051,100.0
0.5740000000000001,1.1755705045848885,100.0
0.5745,0.6180339887498506,100.0
0.5750000000000001,-1.352579528444339e-13,100.0
0.5755,-0.6180339887498917,100.0
0.5760000000000001,-1.1755705045850153,100.0
0.5765,-1.6180339887499304,100.0
0.577,-1.902113032590283,100.0
0.5775,-2.0,100.0
0.578,-1.9021130325903115,100.0
0.5785,-1.618033988749851,100.0
0.579,-1.175570504584998,100.0
0.5795,-0.6180339887498711,100.0
0.58,9.903690185413723e-18,100.0
0.5805,0.6180339887498711,100.0
0.581,1.175570504584906,100.0
0.5815,1.6180339887499178,100.0
0.582,1.9021130325902764,100.0
0.5825,2.0,100.0
0.583,1.9021130325903182,100.0
0.5835,1.6180339887498636,100.0
0.584,1.1755705045850153,100.0
0.5845,0.6180339887498917,100.0
0.585,2.1551307742447064e-14,100.0
0.5855,-0.6180339887499589,100.0
0.586,-1.1755705045848885,100.0
0.5865,-1.6180339887499051,100.0
0.587,-1.9021130325903048,100.0
0.5875,-2.0,100.0
0.588,-1.9021130325903248,100.0
0.5885,-1.6180339887498763,100.0
0.589,-1.175570504584941,100.0
0.5895,-0.6180339887499122,100.0
0.59,-4.3112519175079537e-14,100.0
0.5905,0.6180339887499383,100.0
0.591,1.1755705045849631,100.0
0.5915,1.6180339887498925,100.0
0.592,1.9021130325902982,100.0
0.5925,2.0,100.0
0.593,1.9021130325903315,100.0
0.5935,1.618033988749889,100.0
0.594,1.1755705045849583,100.0
0.5945,0.6180339887498245,100.0
0.595,6.467373060771201e-14,100.0
0.5955,-0.6180339887499178,100.0
0.596,-1.1755705045849456,100.0
0.5965,-1.6180339887499466,100.0
0.597,-1.9021130325902915,100.0
0.5975,-2.0,100.0
0.598,-1.902113032590303,100.0
0.5985,-1.6180339887499016,100.0
0.599,-1.1755705045849758,100.0
0.5995,-0.618033988749845,100.0
0.6,2.7451895681271538e-14,100.0
0.6005,0.6180339887498972,100.0
0.601,1.175570504584928,100.0
0.6015,1.618033988749934,100.0
0.602,1.9021130325902849,100.0
0.6025,2.0,100.0
0.603,1.9021130325903097,100.0
0.6035,1.6180339887498474,100.0
0.604,1.1755705045849931,100.0
0.6045,0.6180339887498656,100.0
0.605,-5.8906842486390624e-15,100.0
0.6055,-0.6180339887499849,100.0
0.606,-1.1755705045849107,100.0
0.6065,-1.6180339887499213,100.0
0.607,-1.9021130325903133,100.0
0.6075,-2.0,100.0
0.608,-1.9021130325903164,100.0
0.6085,-1.6180339887498603,100.0
0.609,-1.1755705045849187,100.0
0.6095,-0.618033988749886,100.0
0.61,-1.5670527183993413e-14,100.0
0.6105,0.6180339887499644,100.0
0.611,1.1755705045848932,100.0
0.6115,1.6180339887499087,100.0
0.612,1.9021130325903066,100.0
0.6125,2.0,100.0
0.613,1.902113032590323,100.0
0.6135,1.618033988749873,100.0
0.614,1.175570504584936,100.0
0.6145,0.6180339887497984,100.0
0.615,3.723173861662589e-14,100.0
0.6155,-0.6180339887499439,100.0
0.616,-1.1755705045849678,100.0
0.6165,-1.6180339887499626,100.0
0.617,-1.9021130325903,100.0
0.6175,-2.0,100.0
0.618,-1.9021130325902946,100.0
0.6185,-1.6180339887498856,100.0
0.619,-1.1755705045849536,100.0
0.6195,-0.618033988749819,100.0
0.62,5.489388767235766e-14,100.0
0.6205,0.6180339887499233,100.0
0.621,1.1755705045849503,100.0
0.6215,1.61803398874995,100.0
0.622,1.9021130325902933,100.0
0.6225,2.0,100.0
0.623,1.9021130325903013,100.0
0.6235,1.6180339887498314,100.0
0.624,1.175570504584971,100.0
0.6245,0.6180339887498395,100.0
0.625,-3.3332676239725186e-14,100.0
0.6255000000000001,-0.618033988750011,100.0
0.626,-1.175570504584933,100.0
0.6265000000000001,-1.6180339887499373,100.0
0.627,-1.9021130325903217,100.0
0.6275000000000001,-2.0,100.0
0.628,-1.902113032590308,100.0
0.6285000000000001,-1.618033988749844,100.0
0.629,-1.1755705045848965,100.0
0.6295000000000001,-0.6180339887498599,100.0
0.63,1.1771464807092711e-14,100.0
0.6305000000000001,0.6180339887499905,100.0
0.631,1.1755705045849154,100.0
0.6315000000000001,1.6180339887499247,100.0
0.632,1.902113032590315,100.0
0.6325000000000001,2.0,100.0
0.633,1.9021130325903146,100.0
0.6335000000000001,1.6180339887498567,100.0
0.634,1.1755705045849139,100.0
0.6345000000000001,0.6180339887497723,100.0
0.635,9.789746625539765e-15,100.0
0.6355000000000001,-0.61803398874997,100.0
0.636,-1.17557050458499,100.0
0.6365000000000001,-1.6180339887499788,100.0
0.637,-1.9021130325903084,100.0
0.6375000000000001,-2.0,100.0
0.638,-1.902113032590286,100.0
0.6385000000000001,-1.6180339887498694,100.0
0.639,-1.1755705045849314,100.0
0.6395000000000001,-0.6180339887497929,100.0
0.64,-3.135095805817224e-14,100.0
0.6405,0.6180339887498414,100.0
0.641,1.1755705045849725,100.0
0.6415,1.6180339887498993,100.0
0.642,1.9021130325903017,100.0
0.6425,2.0,100.0
0.643,1.9021130325902926,100.0
0.6435,1.6180339887499489,100.0
0.644,1.1755705045849487,100.0
0.6445,0.6180339887499215,100.0
0.645,-6.077466823081132e-14,100.0
0.6455,-0.6180339887498209,100.0
0.646,-1.1755705045849552,100.0
0.6465,-1.6180339887498867,100.0
0.647,-1.9021130325903304,100.0
0.6475,-2.0,100.0
0.648,-1.9021130325902993,100.0
0.6485,-1.6180339887498947,100.0
0.649,-1.1755705045849663,100.0
0.6495,-0.618033988749942,100.0
0.65,3.9213456798178836e-14,100.0
0.6505,0.6180339887499084,100.0
0.651,1.1755705045849376,100.0
0.6515,1.618033988749874,100.0
0.652,1.9021130325903237,100.0
0.6525,2.0,100.0
0.653,1.902113032590306,100.0
0.6535,1.6180339887499073,100.0
0.654,1.1755705045848917,100.0
0.6545,0.6180339887499625,100.0
0.655,-1.765224536554636e-14,100.0
0.6555,-0.6180339887498879,100.0
0.656,-1.1755705045850122,100.0
0.6565,-1.6180339887498614,100.0
0.657,-1.902113032590317,100.0
0.6575,-2.0,100.0
0.658,-1.9021130325902775,100.0
0.6585,-1.61803398874992,100.0
0.659,-1.1755705045849092,100.0
0.6595,-0.6180339887498749,100.0
0.66,-3.908966067086117e-15,100.0
0.6605,0.6180339887498675,100.0
0.661,1.1755705045849947,100.0
0.6615,1.6180339887498487,100.0
0.662,1.9021130325903104,100.0
0.6625,2.0,100.0
0.663,1.9021130325902842,100.0
0.6635,1.6180339887499329,100.0
0.664,1.1755705045849265,100.0
0.6645,0.6180339887498953,100.0
0.665,-8.821666022189743e-14,100.0
0.6655,-0.6180339887498469,100.0
0.666,-1.1755705045849774,100.0
0.6665,-1.618033988749903,100.0
0.667,-1.9021130325903388,100.0
0.6675,-2.0,100.0
0.668,-1.9021130325902909,100.0
0.6685,-1.6180339887498787,100.0
0.669,-1.175570504584944,100.0
0.6695,-0.6180339887499159,100.0
0.67,6.665544878926496e-14,100.0
0.6705,0.6180339887499345,100.0
0.671,1.1755705045849598,100.0
0.6715,1.61803398874989,100.0
0.672,1.9021130325903322,100.0
0.6725,2.0,100.0
0.673,1.9021130325902975,100.0
0.6735,1.6180339887498913,100.0
0.674,1.1755705045848694,100.0
0.6745,0.6180339887499364,100.0
0.675,-4.5094237356632486e-14,100.0
0.6755,-0.6180339887499141,100.0
0.676,-1.1755705045850344,100.0
0.6765,-1.6180339887498774,100.0
0.677,-1.9021130325903255,100.0
0.6775,-2.0,100.0
0.678,-1.9021130325903042,100.0
0.6785,-1.618033988749904,100.0
0.679,-1.175570504584887,100.0
0.6795,-0.6180339887498488,100.0
0.68,2.3533025924000007e-14,100.0
0.6805,0.6180339887498936,100.0
0.681,1.1755705045850169,100.0
0.6815,1.6180339887498647,100.0
0.682,1.9021130325903188,100.0
0.6825,2.0,100.0
0.683,1.9021130325902758,100.0
0.6835,1.6180339887499167,100.0
0.684,1.1755705045849043,100.0
0.6845,0.6180339887498693,100.0
0.685,-1.1565865221298356e-13,100.0
0.6855,-0.618033988749873,100.0
0.686,-1.1755705045849996,100.0
0.6865,-1.6180339887499189,100.0
0.687,-1.9021130325903473,100.0
0.6875,-2.0,100.0
0.6880000000000001,-1.9021130325902824,100.0
0.6885,-1.6180339887498625,100.0
0.6890000000000001,-1.1755705045849218,100.0
0.6895,-0.6180339887498898,100.0
0.6900000000000001,9.409744078035108e-14,100.0
0.6905,0.6180339887498525,100.0
0.6910000000000001,1.175570504584982,100.0
0.6915,1.6180339887499062,100.0
0.6920000000000001,1.9021130325903406,100.0
0.6925,2.0,100.0
0.6930000000000001,1.902113032590289,100.0
0.6935,1.6180339887498751,100.0
0.6940000000000001,1.1755705045848472,100.0
0.6945,0.6180339887499103,100.0
0.6950000000000001,-7.25362293477186e-14,100.0
0.6955,-0.6180339887499402,100.0
0.6960000000000001,-1.1755705045850566,100.0
0.6965,-1.6180339887498936,100.0
0.6970000000000001,-1.902113032590334,100.0
0.6975,-2.0,100.0
0.6980000000000001,-1.9021130325902957,100.0
0.6985,-1.6180339887498878,100.0
0.6990000000000001,-1.1755705045848648,100.0
0.6995,-0.6180339887499308,100.0
0.7000000000000001,5.097501791508613e-14,100.0
0.7005,0.6180339887499197,100.0
0.7010000000000001,1.175570504585039,100.0
0.7015,1.618033988749881,100.0
0.7020000000000001,1.9021130325903273,100.0
0.7025,2.0,100.0
0.7030000000000001,1.9021130325902673,100.0
0.7035,1.6180339887499005,100.0
0.704,1.1755705045849743,100.0
0.7045,0.6180339887498432,100.0
0.705,8.427303123916238e-14,100.0
0.7055,-0.6180339887498991,100.0
0.706,-1.1755705045849298,100.0
0.7065,-1.618033988749935,100.0
0.707,-1.9021130325902855,100.0
0.7075,-2.0,100.0
0.708,-1.902113032590309,100.0
0.7085,-1.6180339887498463,100.0
0.709,-1.1755705045849916,100.0
0.7095,-0.6180339887498637,100.0
0.71,7.85259504982118e-15,100.0
0.7105,0.6180339887498787,100.0
0.711,1.1755705045849123,100.0
0.7115,1.6180339887499224,100.0
0.712,1.9021130325902789,100.0
0.7125,2.0,100.0
0.713,1.9021130325903157,100.0
0.7135,1.618033988749859,100.0
0.714,1.1755705045850091,100.0
0.7145,0.6180339887498842,100.0
0.715,1.3708616382811296e-14,100.0
0.7155,-0.6180339887499663,100.0
0.716,-1.175570504584895,100.0
0.7165,-1.6180339887499098,100.0
0.717,-1.9021130325903073,100.0
0.7175,-2.0,100.0
0.718,-1.9021130325903224,100.0
0.7185,-1.6180339887498716,100.0
0.719,-1.1755705045849345,100.0
0.7195,-0.6180339887499047,100.0
0.72,-3.5269827815443773e-14,100.0
0.7205,0.6180339887499458,100.0
0.721,1.1755705045849694,100.0
0.7215,1.6180339887498971,100.0
0.722,1.9021130325903006,100.0
0.7225,2.0,100.0
0.723,1.902113032590329,100.0
0.7235,1.6180339887498842,100.0
0.724,1.175570504584952,100.0
0.7245,0.6180339887498171,100.0
0.725,5.683103924807625e-14,100.0
0.7255,-0.6180339887499252,100.0
0.726,-1.175570504584952,100.0
0.7265,-1.618033988749951,100.0
0.727,-1.902113032590294,100.0
0.7275,-2.0,100.0
0.728,-1.9021130325903006,100.0
0.7285,-1.6180339887498971,100.0
0.729,-1.1755705045849694,100.0
0.7295,-0.6180339887498376,100.0
0.73,3.5294587040907305e-14,100.0
0.7305,0.6180339887499048,100.0
0.731,1.1755705045849345,100.0
0.7315,1.6180339887499384,100.0
0.732,1.9021130325902873,100.0
0.7325,2.0,100.0
0.733,1.9021130325903073,100.0
0.7335,1.618033988749843,100.0
0.734,1.175570504584987,100.0
0.7345,0.6180339887498582,100.0
0.735,-1.3733375608274829e-14,100.0
0.7355,-0.6180339887499924,100.0
0.736,-1.1755705045849172,100.0
0.7365,-1.6180339887499258,100.0
0.737,-1.9021130325903157,100.0
0.7375,-2.0,100.0
0.738,-1.902113032590314,100.0
0.7385,-1.6180339887498556,100.0
0.739,-1.1755705045849123,100.0
0.7395,-0.6180339887498786,100.0
0.74,-7.827835824357647e-15,100.0
0.7405,0.6180339887499718,100.0
0.741,1.1755705045848996,100.0
0.7415,1.618033988749913,100.0
0.742,1.902113032590309,100.0
0.7425,2.0,100.0
0.743,1.9021130325903206,100.0
0.7435,1.6180339887498683,100.0
0.744,1.1755705045849298,100.0
0.7445,0.618033988749791,100.0
0.745,2.938904725699012e-14,100.0
0.7455,-0.6180339887499513,100.0
0.746,-1.1755705045849743,100.0
0.7465,-1.6180339887499673,100.0
0.747,-1.9021130325903024,100.0
0.7475,-2.0,100.0
0.748,-1.9021130325902922,100.0
0.7485,-1.618033988749881,100.0
0.749,-1.1755705045849472,100.0
0.7495,-0.6180339887498115,100.0
0.75,-5.09502586896226e-14,100.0
0.7505000000000001,0.6180339887499309,100.0
0.751,1.1755705045849567,100.0
0.7515000000000001,1.6180339887499546,100.0
0.752,1.9021130325902957,100.0
0.7525000000000001,2.0,100.0
0.753,1.9021130325902988,100.0
0.7535000000000001,1.6180339887498267,100.0
0.754,1.1755705045849647,100.0
0.7545000000000001,0.6180339887498321,100.0
0.755,-4.1175367599360955e-14,100.0
0.7555000000000001,-0.6180339887500185,100.0
0.756,-1.1755705045849394,100.0
0.7565000000000001,-1.618033988749942,100.0
0.757,-1.9021130325903242,100.0
0.7575000000000001,-2.0,100.0
0.758,-1.9021130325903055,100.0
0.7585000000000001,-1.6180339887498394,100.0
0.759,-1.17557050458489,100.0
0.7595000000000001,-0.6180339887498525,100.0
0.76,1.961415616672848e-14,100.0
0.7605000000000001,0.6180339887499979,100.0
0.761,1.1755705045849218,100.0
0.7615000000000001,1.6180339887499293,100.0
0.762,1.9021130325903175,100.0
0.7625000000000001,2.0,100.0
0.763,1.9021130325903122,100.0
0.7635000000000001,1.618033988749852,100.0
0.764,1.1755705045849076,100.0
0.7645000000000001,0.6180339887497649,100.0
0.765,1.947055265903998e-15,100.0
0.7655000000000001,-0.6180339887499774,100.0
0.766,-1.1755705045849965,100.0
0.7665000000000001,-1.6180339887499835,100.0
